Date,Time,cer,c_vt,c_vrm,c_vrc,pm,c_vbb,c_vbn,c_vbr,dconv,fconv,recept,c_bmc,c_bme,vlb,vlh,EJ,VTAS,VTEX,VRM,VRC,VBB,VBN,VBR,CONV,BMC,BME,DVL,PINCES,DEB,FIN,Dword_capteurs,Dword_actionneurs,int_capteurs,int_actionneurs
16/04/2021,13:42:15,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000000001101001,0001010010000,32873,656
16/04/2021,13:42:15,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1000000001101001,0001000010000,32873,528
16/04/2021,13:42:15,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1001000001101001,0000100010000,36969,272
16/04/2021,13:42:15,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1001000001101001,0000100010000,36969,272
16/04/2021,13:42:16,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,0000100010000,32873,272
16/04/2021,13:42:16,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,0000100010000,32873,272
16/04/2021,13:42:16,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,0000100010000,32873,272
16/04/2021,13:42:16,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,0000100010000,32873,272
16/04/2021,13:42:16,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,0000100010000,32873,272
16/04/2021,13:42:16,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,0000100010000,32873,272
16/04/2021,13:42:16,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1000100001101001,1000000010000,34921,4112
16/04/2021,13:42:16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0000100001001001,1000000010000,2121,4112
16/04/2021,13:42:16,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0000110001001001,1000000010000,3145,4112
16/04/2021,13:42:17,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0000110001001001,1000000010000,3145,4112
16/04/2021,13:42:17,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0000110001001001,1000000010000,3145,4112
16/04/2021,13:42:17,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0100110001001001,1001000010000,19529,4624
16/04/2021,13:42:17,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0100010001001001,1001000010000,17481,4624
16/04/2021,13:42:17,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0100010001001001,1001000010000,17481,4624
16/04/2021,13:42:17,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0100010001101001,1001000010000,17513,4624
16/04/2021,13:42:17,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0100010001101001,1001000010000,17513,4624
16/04/2021,13:42:17,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0100010001101001,1001000010000,17513,4624
16/04/2021,13:42:17,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100010001111000,1001000000011,17528,4611
16/04/2021,13:42:18,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100010001111000,1001000000011,17528,4611
16/04/2021,13:42:18,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0111010001111000,0100100000011,29816,2307
16/04/2021,13:42:18,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0010010001111000,0100100000011,9336,2307
16/04/2021,13:42:18,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0010010001111000,0100100000011,9336,2307
16/04/2021,13:42:18,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0010010001111000,0100100000011,9336,2307
16/04/2021,13:42:18,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0010010001111000,0100100000011,9336,2307
16/04/2021,13:42:18,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1010010001111000,0100110000011,42104,2435
16/04/2021,13:42:18,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1010010001111000,0100110000011,42104,2435
16/04/2021,13:42:18,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1010100000111010,0001010000010,43066,642
16/04/2021,13:42:18,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1000100000111010,0001010000010,34874,642
16/04/2021,13:42:19,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1000000000111010,0001010000010,32826,642
16/04/2021,13:42:19,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1000000000111010,0001010000010,32826,642
16/04/2021,13:42:19,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1000000000111010,0001010000010,32826,642
16/04/2021,13:42:19,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1000000000111010,0001010000010,32826,642
16/04/2021,13:42:19,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1000000000111010,0001010000010,32826,642
16/04/2021,13:42:19,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1000000000111010,0001010000010,32826,642
16/04/2021,13:42:19,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1000000000111010,0001000000010,32826,514
16/04/2021,13:42:19,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001000000111010,0000000000000,36922,0
16/04/2021,13:42:19,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001000000101000,0000000010000,36904,16
16/04/2021,13:42:20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001000000101000,0000000010000,36904,16
16/04/2021,13:42:20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001000000101000,0000000010000,36904,16
16/04/2021,13:42:20,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1001000001101000,0000100010000,36968,272
