Normal,-1,-1,1,1,-1,-1,-1,1,4,-1,-1,-1,1,7,-1,-1,-1,1,10,-1,-1,-1,1,11,-1,-1,-1,1,30,-1,1,1,0,13,-1502967296,1,4,0,13,-1502967296,1,7,0,13,-1502967296,1,10,0,13,-1502967296,1,11,0,13,-1502967296,1,30,0,13,-1502967296
Normal,-1,-1,0,13,-1,0,13,1,14,1502000000
Normal,-1,-1,1,22,-1,-1,-1,1,23,-1,-1,-1,1,29,-1,-1,-1,0,30,-1,1,22,0,11,121000000,1,23,0,11,121000000,1,29,0,11,121000000,0,30,0,11,121000000,1,22,0,23,121000000,1,23,0,23,121000000,1,29,0,23,121000000,0,30,0,23,121000000,0,11,1,12,308000000,0,23,1,12,308000000
Normal,-1,-1,1,21,-1,-1,-1,0,22,-1,-1,-1,0,29,-1
Normal,-1,-1,1,0,-1,-1,-1,0,1,-1,-1,-1,0,21,-1,-1,-1,1,22,-1,-1,-1,1,23,-1,-1,-1,1,29,-1,1,0,0,22,433000000,0,1,0,22,433000000,0,21,0,22,433000000,1,22,0,22,433000000,1,23,0,22,433000000,1,29,0,22,433000000,0,22,0,12,126000000,0,12,0,14,123000000
Normal,-1,-1,1,11,-1,-1,-1,0,23,-1,-1,-1,1,27,-1,-1,-1,0,29,-1,1,11,0,10,218000000,0,23,0,10,218000000,1,27,0,10,218000000,0,29,0,10,218000000
Normal,-1,-1,1,9,-1,-1,-1,0,11,-1,-1,-1,1,22,-1,-1,-1,1,23,-1,-1,-1,0,27,-1,-1,-1,1,29,-1,1,9,0,23,123000000,0,11,0,23,123000000,1,22,0,23,123000000,1,23,0,23,123000000,0,27,0,23,123000000,1,29,0,23,123000000,0,23,1,12,309000000
Normal,-1,-1,1,20,-1,-1,-1,0,22,-1,-1,-1,0,29,-1
Normal,-1,-1,0,0,-1,-1,-1,1,1,-1,-1,-1,0,20,-1,-1,-1,1,22,-1,-1,-1,1,23,-1,-1,-1,1,29,-1,0,0,0,22,461000000,1,1,0,22,461000000,0,20,0,22,461000000,1,22,0,22,461000000,1,23,0,22,461000000,1,29,0,22,461000000,0,22,0,12,125000000,0,12,0,29,370000000,0,29,1,11,122000000,0,29,0,23,122000000,0,29,1,28,122000000,1,11,0,9,128000000,0,23,0,9,128000000,1,28,0,9,128000000
Normal,-1,-1,1,10,-1,-1,-1,1,27,-1,-1,-1,0,28,-1,1,10,0,10,185000000,1,27,0,10,185000000,0,28,0,10,185000000
Normal,-1,-1,1,9,-1,-1,-1,1,22,-1,-1,-1,1,23,-1,-1,-1,0,27,-1,-1,-1,1,29,-1,1,9,0,11,119000000,1,22,0,11,119000000,1,23,0,11,119000000,0,27,0,11,119000000,1,29,0,11,119000000,1,9,0,23,119000000,1,22,0,23,119000000,1,23,0,23,119000000,0,27,0,23,119000000,1,29,0,23,119000000,0,11,1,12,275000000,0,23,1,12,275000000
Normal,-1,-1,1,21,-1,-1,-1,0,22,-1,-1,-1,0,29,-1
Normal,-1,-1,1,0,-1,-1,-1,0,1,-1,-1,-1,0,21,-1,-1,-1,1,22,-1,-1,-1,1,23,-1,-1,-1,1,29,-1,1,0,0,22,497000000,0,1,0,22,497000000,0,21,0,22,497000000,1,22,0,22,497000000,1,23,0,22,497000000,1,29,0,22,497000000,0,22,0,12,125000000,0,12,1,11,370000000,0,12,0,23,370000000,0,12,1,28,370000000,0,12,0,29,370000000,1,11,0,9,302000000,0,23,0,9,302000000,1,28,0,9,302000000,0,29,0,9,302000000,0,9,1,10,984000000,0,9,0,28,984000000,0,9,1,31,984000000
Normal,-1,-1,0,7,-1,-1,-1,1,16,-1,-1,-1,1,17,-1,-1,-1,1,25,-1,-1,-1,1,26,-1,0,7,0,4,399000000,1,16,0,4,399000000,1,17,0,4,399000000,1,25,0,4,399000000,1,26,0,4,399000000
Normal,-1,-1,1,6,-1,-1,-1,1,22,-1,-1,-1,1,23,-1,-1,-1,0,25,-1,-1,-1,1,29,-1,1,6,0,11,121000000,1,22,0,11,121000000,1,23,0,11,121000000,0,25,0,11,121000000,1,29,0,11,121000000,1,6,0,23,121000000,1,22,0,23,121000000,1,23,0,23,121000000,0,25,0,23,121000000,1,29,0,23,121000000
Normal,-1,-1,1,12,-1,-1,-1,1,20,-1,-1,-1,0,22,-1,-1,-1,0,29,-1
Normal,-1,-1,0,0,-1,-1,-1,1,1,-1,-1,-1,0,20,-1,-1,-1,1,22,-1,-1,-1,1,23,-1,-1,-1,1,29,-1,0,0,0,22,489000000,1,1,0,22,489000000,0,20,0,22,489000000,1,22,0,22,489000000,1,23,0,22,489000000,1,29,0,22,489000000,0,22,0,12,123000000,0,12,0,29,394000000,0,29,1,11,124000000,0,29,0,17,124000000,0,29,0,23,124000000,0,29,0,26,124000000,1,11,1,7,123000000,0,17,1,7,123000000,0,23,1,7,123000000,0,26,1,7,123000000,1,7,1,18,138032704,1,7,0,31,138032704,1,18,0,16,119000000,0,31,0,16,119000000,0,16,0,18,887000000,0,16,1,24,887000000,0,18,1,15,120000000,1,24,1,15,120000000,1,15,0,6,119000000,0,6,0,15,368000000,0,15,1,4,992000000,0,15,0,24,992000000,0,15,1,30,992000000,1,4,0,13,718000000,0,24,0,13,718000000,1,30,0,13,718000000,0,13,1,14,-1797934592
Normal,-1,-1,1,22,-1,-1,-1,1,23,-1,-1,-1,1,29,-1,-1,-1,0,30,-1,1,22,0,11,121000000,1,23,0,11,121000000,1,29,0,11,121000000,0,30,0,11,121000000,1,22,0,23,121000000,1,23,0,23,121000000,1,29,0,23,121000000,0,30,0,23,121000000
Normal,-1,-1,1,12,-1,-1,-1,1,21,-1,-1,-1,0,22,-1,-1,-1,0,29,-1
Normal,-1,-1,1,0,-1,-1,-1,0,1,-1,-1,-1,0,21,-1,-1,-1,1,22,-1,-1,-1,1,23,-1,-1,-1,1,29,-1,1,0,0,22,492000000,0,1,0,22,492000000,0,21,0,22,492000000,1,22,0,22,492000000,1,23,0,22,492000000,1,29,0,22,492000000,0,22,0,12,126000000,0,12,0,14,120000000,0,14,0,29,246000000
Normal,-1,-1,1,11,-1,-1,-1,0,23,-1,-1,-1,1,27,-1,1,11,0,10,123000000,0,23,0,10,123000000,1,27,0,10,123000000
