Normal,-1,-1,1,1,-1,-1,-1,1,2,-1,-1,-1,1,6,-1,-1,-1,1,7,-1,-1,-1,1,16,-1,-1,-1,1,18,-1,-1,-1,0,24,-1,-1,-1,0,27,-1,-1,-1,0,32,-1,1,1,0,18,5140,1,2,0,18,5140,1,6,0,18,5140,1,7,0,18,5140,1,16,0,18,5140,1,18,0,18,5140,0,24,0,18,5140,0,27,0,18,5140,0,32,0,18,5140,0,18,1,29,2480,1,29,0,9,100
Normal,-1,-1,1,10,-1,-1,-1,1,26,-1,-1,-1,0,29,-1
Normal,-1,-1,1,27,-1,1,27,1,28,20,1,28,0,27,20,0,27,0,28,20,0,28,0,7,20
Normal,-1,-1,1,8,-1,-1,-1,1,21,-1,-1,-1,0,26,-1,1,8,0,1,20,1,21,0,1,20,0,26,0,1,20
Normal,-1,-1,1,0,-1,-1,-1,0,21,-1,-1,-1,1,26,-1
Normal,-1,-1,1,27,-1,1,27,1,28,20,1,28,0,26,20,0,26,0,28,20,0,28,0,8,20,0,8,0,10,20
Normal,-1,-1,1,7,-1,-1,-1,1,24,-1,-1,-1,0,27,-1,1,7,0,6,20,1,24,0,6,20,0,27,0,6,20
Normal,-1,-1,1,5,-1,-1,-1,0,24,-1,-1,-1,1,26,-1
Normal,-1,-1,1,27,-1,1,27,1,28,20,1,28,0,27,20,0,27,0,28,20,0,28,0,7,30
Normal,-1,-1,1,8,-1,-1,-1,1,20,-1,-1,-1,0,26,-1
Normal,-1,-1,0,0,-1,-1,-1,1,1,-1,-1,-1,0,20,-1,-1,-1,1,26,-1
Normal,-1,-1,1,27,-1,-1,-1,1,28,-1,1,27,0,26,40,1,28,0,26,40,0,26,0,8,20,0,26,0,28,20,0,8,1,7,230,0,28,1,7,230,0,8,1,25,230,0,28,1,25,230,0,8,0,27,230,0,28,0,27,230,1,7,0,5,20,1,25,0,5,20,0,27,0,5,20
Normal,-1,-1,1,6,-1,-1,-1,1,24,-1,-1,-1,0,25,-1,1,6,0,6,20,1,24,0,6,20,0,25,0,6,20
Normal,-1,-1,1,5,-1,-1,-1,0,24,-1,-1,-1,1,26,-1,-1,-1,1,27,-1,1,5,1,28,20,0,24,1,28,20,1,26,1,28,20,1,27,1,28,20,1,28,0,27,20,0,27,0,28,20,0,28,0,7,20
Normal,-1,-1,1,8,-1,-1,-1,1,21,-1,-1,-1,0,26,-1,1,8,0,1,20,1,21,0,1,20,0,26,0,1,20
Normal,-1,-1,1,0,-1,-1,-1,0,21,-1,-1,-1,1,26,-1
Normal,-1,-1,1,27,-1,1,27,1,28,20,1,28,0,26,20,0,26,0,28,20,0,28,0,8,20,0,8,1,7,230,0,8,1,25,230,0,8,0,27,230,1,7,0,5,20,1,25,0,5,20,0,27,0,5,20,0,5,1,6,230,0,5,0,25,230,0,5,1,30,230,1,6,1,13,20,0,25,1,13,20,1,30,1,13,20,1,6,1,32,20,0,25,1,32,20,1,30,1,32,20
Normal,-1,-1,1,15,-1,-1,-1,0,16,-1,-1,-1,1,23,-1,1,15,0,2,20,0,16,0,2,20,1,23,0,2,20
Normal,-1,-1,1,4,-1,-1,-1,0,23,-1,-1,-1,1,26,-1
Normal,-1,-1,1,27,-1,1,27,1,28,20,1,28,0,27,20,0,27,0,28,20,0,28,0,7,20,0,7,1,11,130
Normal,-1,-1,1,8,-1,-1,-1,1,20,-1,-1,-1,0,26,-1
