fermee,ouvert,gliss_ext,but_ext,x_conv,x_ext,x_inter,stop_in,AU,y_conv,y_sta,z_haut,z_bas,conv_debut,conv_fin,gliss_int,but_int,stop_out,gliss1,gliss2,OUVRIR,FERMER,ZDESC,ZMONT,XCONV,XGLISS,STOPINT,YCONV,YSTA,ZFREIN,CONVIE,BLOQINT,BLOQEXT,loss,time_loss,composant_loss,composant_acc1,composant_acc2,val_fermee,val_ouvert,val_gliss_ext,val_but_ext,val_x_conv,val_x_ext,val_x_inter,val_stop_in,val_AU,val_y_conv,val_y_sta,val_z_haut,val_z_bas,val_conv_debut,val_conv_fin,val_gliss_int,val_but_int,val_stop_out,val_gliss1,val_gliss2,val_OUVRIR,val_FERMER,val_ZDESC,val_ZMONT,val_XCONV,val_XGLISS,val_STOPINT,val_YCONV,val_YSTA,val_ZFREIN,val_CONVIE,val_BLOQINT,val_BLOQEXT,val_loss,val_time_loss,val_composant_loss,val_composant_acc1,val_composant_acc2
0.4755859375,0.43505859375,0.97265625,0.1947021484375,0.382568359375,0.428955078125,0.10589599609375,0.1951904296875,0.010498046875,0.4833984375,0.537109375,0.4619140625,0.342529296875,0.319580078125,0.259521484375,0.26806640625,0.1693115234375,0.8544921875,0.380615234375,0.90771484375,0.16552734375,0.958984375,0.45947265625,0.35302734375,0.14697265625,0.890625,0.93017578125,0.259521484375,0.0887451171875,0.51220703125,0.340087890625,0.89599609375,0.445556640625,0.7200937271118164,0.2004629522562027,0.7000473737716675,0.44323059916496277,0.0,0.50634765625,0.4091796875,0.8798828125,0.65087890625,0.61669921875,0.84716796875,0.470703125,0.3232421875,0.024322509765625,0.53076171875,0.439208984375,0.38916015625,0.462158203125,0.359130859375,0.480712890625,0.2174072265625,0.194580078125,0.8857421875,0.75830078125,0.92578125,0.53955078125,0.962890625,0.48779296875,0.40478515625,0.497802734375,0.94580078125,0.93115234375,0.9140625,0.46484375,0.463623046875,0.78125,0.90966796875,0.61962890625,0.6984415054321289,0.18297147750854492,0.6801444292068481,0.5846447348594666,0.0
0.50732421875,0.435546875,0.880859375,0.65478515625,0.62158203125,0.8486328125,0.44189453125,0.33251953125,0.0157470703125,0.53173828125,0.4755859375,0.366455078125,0.451904296875,0.35693359375,0.493408203125,0.2099609375,0.197021484375,0.89453125,0.76220703125,0.9296875,0.53125,0.96142578125,0.54150390625,0.41796875,0.51904296875,0.9501953125,0.931640625,0.91943359375,0.489013671875,0.4599609375,0.7822265625,0.912109375,0.607421875,0.6983658075332642,0.18525150418281555,0.6798406839370728,0.5885608792304993,0.0,0.5166015625,0.42626953125,0.68359375,0.85986328125,0.802734375,0.85986328125,0.9326171875,0.55078125,0.0271759033203125,0.587890625,0.486328125,0.529296875,0.6123046875,0.61376953125,0.7626953125,0.34912109375,0.2474365234375,0.9287109375,0.97265625,0.92578125,0.7880859375,0.962890625,0.67529296875,0.5263671875,0.92578125,0.94580078125,0.93115234375,0.9169921875,0.8583984375,0.45068359375,0.93408203125,0.90966796875,0.732421875,0.6772245168685913,0.16627724468708038,0.6605967283248901,0.7040360569953918,0.0
0.53125,0.464599609375,0.67724609375,0.8671875,0.81640625,0.8662109375,0.92822265625,0.56884765625,0.0205078125,0.5791015625,0.48291015625,0.5205078125,0.63037109375,0.64501953125,0.7607421875,0.361572265625,0.24755859375,0.93310546875,0.97509765625,0.9296875,0.7841796875,0.96142578125,0.6904296875,0.5302734375,0.90576171875,0.9501953125,0.931640625,0.921875,0.8720703125,0.445068359375,0.93017578125,0.912109375,0.74462890625,0.6770171523094177,0.1685428023338318,0.6601628661155701,0.7083712816238403,0.0,0.463623046875,0.48779296875,0.394775390625,0.85986328125,0.81689453125,0.85986328125,0.9326171875,0.791015625,0.02288818359375,0.64501953125,0.48486328125,0.52490234375,0.73974609375,0.6494140625,0.85546875,0.6796875,0.412109375,0.9287109375,0.97265625,0.92578125,0.9072265625,0.962890625,0.71240234375,0.5908203125,0.92578125,0.94580078125,0.93115234375,0.9169921875,0.90966796875,0.44775390625,0.935546875,0.90966796875,0.828125,0.6537977457046509,0.14610402286052704,0.6391873955726624,0.738544225692749,0.0
0.493408203125,0.517578125,0.385009765625,0.8671875,0.83447265625,0.8662109375,0.9326171875,0.78857421875,0.016693115234375,0.6591796875,0.469970703125,0.51953125,0.7431640625,0.671875,0.85693359375,0.67919921875,0.410400390625,0.93310546875,0.97509765625,0.9296875,0.8916015625,0.96142578125,0.72705078125,0.576171875,0.90576171875,0.9501953125,0.931640625,0.921875,0.9248046875,0.4423828125,0.93115234375,0.912109375,0.833984375,0.6534481644630432,0.14835353195667267,0.6386128664016724,0.7408996820449829,0.0,0.44921875,0.529296875,0.1888427734375,0.85986328125,0.72509765625,0.85986328125,0.9072265625,0.9228515625,0.0200347900390625,0.68115234375,0.47216796875,0.5107421875,0.716796875,0.6494140625,0.85546875,0.65380859375,0.7265625,0.9287109375,0.97265625,0.92578125,0.951171875,0.962890625,0.71240234375,0.6279296875,0.92578125,0.94580078125,0.93115234375,0.9169921875,0.90966796875,0.44775390625,0.935546875,0.90966796875,0.861328125,0.6267189979553223,0.1217815950512886,0.6145409345626831,0.7452638149261475,0.0
0.493408203125,0.54736328125,0.1827392578125,0.8671875,0.7177734375,0.8662109375,0.91064453125,0.9267578125,0.0157470703125,0.69580078125,0.463623046875,0.5048828125,0.724609375,0.671875,0.85693359375,0.65869140625,0.71630859375,0.93310546875,0.97509765625,0.9296875,0.94384765625,0.96142578125,0.72705078125,0.62744140625,0.90576171875,0.9501953125,0.931640625,0.921875,0.9248046875,0.4423828125,0.93115234375,0.912109375,0.86962890625,0.6262273788452148,0.12404075264930725,0.6138233542442322,0.7483562231063843,0.0,0.5107421875,0.5234375,0.07012939453125,0.85986328125,0.701171875,0.85986328125,0.904296875,0.9228515625,0.03289794921875,0.68359375,0.5107421875,0.50927734375,0.716796875,0.6494140625,0.85546875,0.6435546875,0.85107421875,0.9287109375,0.97265625,0.92578125,0.95703125,0.962890625,0.71240234375,0.64794921875,0.92578125,0.94580078125,0.93115234375,0.9169921875,0.90966796875,0.44775390625,0.935546875,0.90966796875,0.861328125,0.5961897373199463,0.0962943434715271,0.5865603089332581,0.7483851313591003,0.0
0.546875,0.50830078125,0.08062744140625,0.8671875,0.69384765625,0.8662109375,0.9052734375,0.9267578125,0.0229034423828125,0.69677734375,0.492919921875,0.5029296875,0.72265625,0.671875,0.85693359375,0.6416015625,0.85009765625,0.93310546875,0.97509765625,0.9296875,0.9482421875,0.96142578125,0.72705078125,0.64453125,0.90576171875,0.9501953125,0.931640625,0.921875,0.9248046875,0.4423828125,0.93115234375,0.912109375,0.86962890625,0.5955762267112732,0.09860315918922424,0.5857158303260803,0.7500180602073669,0.0,0.56494140625,0.54638671875,0.050079345703125,0.85986328125,0.701171875,0.85986328125,0.904296875,0.9228515625,0.36474609375,0.68359375,0.65673828125,0.50927734375,0.716796875,0.6494140625,0.85546875,0.6435546875,0.91259765625,0.9287109375,0.97265625,0.92578125,0.95703125,0.962890625,0.71240234375,0.64794921875,0.92578125,0.94580078125,0.93115234375,0.9169921875,0.90966796875,0.44775390625,0.935546875,0.90966796875,0.861328125,0.5649482011795044,0.07435695081949234,0.5575124621391296,0.7664629220962524,0.0
0.578125,0.52392578125,0.061553955078125,0.8671875,0.69384765625,0.8662109375,0.9052734375,0.9267578125,0.362548828125,0.69677734375,0.64453125,0.5029296875,0.72265625,0.671875,0.85693359375,0.6416015625,0.91162109375,0.93310546875,0.97509765625,0.9296875,0.9482421875,0.96142578125,0.72705078125,0.64990234375,0.90576171875,0.9501953125,0.931640625,0.921875,0.9248046875,0.4423828125,0.93115234375,0.912109375,0.86962890625,0.5642310380935669,0.07673859596252441,0.5565571188926697,0.7677779197692871,0.0,0.58642578125,0.57666015625,0.04864501953125,0.85986328125,0.701171875,0.85986328125,0.904296875,0.9228515625,1.0,0.68359375,0.828125,0.50927734375,0.716796875,0.6494140625,0.85546875,0.6435546875,0.91259765625,0.9287109375,0.97265625,0.92578125,0.95703125,0.962890625,0.71240234375,0.64794921875,0.92578125,0.94580078125,0.93115234375,0.9169921875,0.90966796875,0.44775390625,0.935546875,0.90966796875,0.861328125,0.5369836688041687,0.058305978775024414,0.5311530232429504,0.7924307584762573,0.0
0.57421875,0.54248046875,0.0625,0.8671875,0.69384765625,0.8662109375,0.9052734375,0.9267578125,0.97705078125,0.69677734375,0.796875,0.5029296875,0.72265625,0.671875,0.85693359375,0.6416015625,0.91162109375,0.93310546875,0.97509765625,0.9296875,0.9482421875,0.96142578125,0.72705078125,0.64990234375,0.90576171875,0.9501953125,0.931640625,0.921875,0.9248046875,0.4423828125,0.93115234375,0.912109375,0.86962890625,0.5361623167991638,0.06074567139148712,0.5300877690315247,0.7921850681304932,0.0,0.59228515625,0.57958984375,0.293212890625,0.85986328125,0.701171875,0.85986328125,0.904296875,0.9228515625,1.0,0.68359375,0.603515625,0.61962890625,0.716796875,0.6494140625,0.85546875,0.6435546875,0.91259765625,0.9287109375,0.97265625,0.92578125,0.95703125,0.962890625,0.71240234375,0.64794921875,0.92578125,0.94580078125,0.93115234375,0.9169921875,0.90966796875,0.44775390625,0.935546875,0.90966796875,0.861328125,0.5143311023712158,0.04675426706671715,0.5096557140350342,0.7966358661651611,0.0
0.56005859375,0.54443359375,0.291015625,0.8671875,0.69384765625,0.8662109375,0.9052734375,0.9267578125,0.97705078125,0.69677734375,0.62255859375,0.61181640625,0.72265625,0.671875,0.85693359375,0.6416015625,0.91162109375,0.93310546875,0.97509765625,0.9296875,0.9482421875,0.96142578125,0.72705078125,0.64990234375,0.90576171875,0.9501953125,0.931640625,0.921875,0.9248046875,0.4423828125,0.93115234375,0.912109375,0.86962890625,0.5134042501449585,0.04922379553318024,0.5084818601608276,0.7967514991760254,0.0,0.59228515625,0.57958984375,0.68505859375,0.85986328125,0.701171875,0.85986328125,0.904296875,0.9228515625,1.0,0.68359375,0.59375,0.49072265625,0.716796875,0.6494140625,0.85546875,0.6435546875,0.91259765625,0.9287109375,0.97265625,0.92578125,0.95703125,0.962890625,0.71240234375,0.64794921875,0.92578125,0.94580078125,0.93115234375,0.9169921875,0.90966796875,0.44775390625,0.935546875,0.90966796875,0.861328125,0.49592697620391846,0.038196150213479996,0.49210721254348755,0.8043091893196106,0.0
0.56005859375,0.54443359375,0.689453125,0.8671875,0.69384765625,0.8662109375,0.9052734375,0.9267578125,0.97705078125,0.69677734375,0.619140625,0.49755859375,0.72265625,0.671875,0.85693359375,0.6416015625,0.91162109375,0.93310546875,0.97509765625,0.9296875,0.9482421875,0.96142578125,0.72705078125,0.64990234375,0.90576171875,0.9501953125,0.931640625,0.921875,0.9248046875,0.4423828125,0.93115234375,0.912109375,0.86962890625,0.4948984384536743,0.04069137945771217,0.49082934856414795,0.8052629232406616,0.0,0.59228515625,0.57958984375,0.98291015625,0.85986328125,0.701171875,0.85986328125,0.904296875,0.9228515625,1.0,0.68359375,0.59375,0.49072265625,0.716796875,0.6494140625,0.85546875,0.6435546875,0.91259765625,0.9287109375,0.97265625,0.92578125,0.95703125,0.962890625,0.71240234375,0.64794921875,0.92578125,0.94580078125,0.93115234375,0.9169921875,0.90966796875,0.44775390625,0.935546875,0.90966796875,0.861328125,0.4801367223262787,0.03232979029417038,0.4769037961959839,0.8133264183998108,0.0
